switch_mrid,name,type,is_tie,tie_class,tie_type,tie_type_label,container_count,container_ids,normal_container_ids,current_container_ids,lv_parent_container_ids,mv_container_count,mv_container_ids,lv_circuit_count,lv_circuit_ids,normal_lv_circuit_ids,current_lv_circuit_ids,observed_container_ids,observed_container_count,terminal_count,is_open,is_normally_open,include_lv_mode,scope_mode,scope_label,generated_at_utc
242647650,LV ISOLS PO- 2316953 OS 18 ELLIS RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,K21|K33,,,,0,,0,,,,K21|K33,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
242658695,242658695,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,FTN13|FTN25,FTN13|FTN25,FTN13|FTN25,,2,FTN13|FTN25,0,,,,FTN13|FTN25,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
242662526,242662526,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CDA23|NO31,CDA23|NO31,CDA23|NO31,,2,CDA23|NO31,0,,,,CDA23|NO31,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
243090511,LV ISOLS PO-1101825 OPP 117 BENTONS RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MTN24|MTN31,,,,0,,0,,,,MTN24|MTN31,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
244399207,LV ISOL PO-7038564 IN MCCOMAS GR OS UNIT 3 24 BENNETT ST,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EB11|EB21,,,,0,,0,,,,EB11|EB21,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
244614943,LV ISOL PO-7029726 OS 21 HASTINGS AVE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BH22|EB24,,,,0,,0,,,,BH22|EB24,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
245252824,LV ISOLS PO-0614442 OPP 1-11 MCNAUGHTON RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,SV14|SVW41,,,,0,,0,,,,SV14|SVW41,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
246806655,246806655,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EB12|GW8,EB12|GW8,EB12|GW8,,2,EB12|GW8,0,,,,EB12|GW8,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
247117777,LV ISOL PO-1301733 OS 58 LYONS STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,STO14|STO23,,,,0,,0,,,,STO14|STO23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
247117787,LV ISOL PO-1318949 OS 13 PIER STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,STO14|STO23,,,,0,,0,,,,STO14|STO23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
247122530,LV ISOL PO-0629893 OS 31 WADDINGTON CR,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NP12|NP23,,,,0,,0,,,,NP12|NP23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
247333979,LV ISOLS PO-3555590 OS 53 THE RIDGE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,FSH12|FSH13,,,,0,,0,,,,FSH12|FSH13,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
247545562,LV ISOLS PO-1311696 OS 189 JETTY RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,RBD12|RBD24,,,,0,,0,,,,RBD12|RBD24,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
247547146,LV ISOL PO-2317075 OS 1451 HIGH ST,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,K21|K33,,,,0,,0,,,,K21|K33,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
247548039,247548039,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NP33|SV32,NP33|SV32,NP33|SV32,,2,NP33|SV32,0,,,,NP33|SV32,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
247770256,LV ISOLS PO-1100140 OPP 197 DUNNS RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MTN24|MTN31,,,,0,,0,,,,MTN24|MTN31,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
247770272,LV ISOL PO-1100137 OS 203 DUNNS ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MTN24|MTN31,,,,0,,0,,,,MTN24|MTN31,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
248422683,LV ISOLS PO-1307273 OS 5 BLAIR RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,STO13|STO22,,,,0,,0,,,,STO13|STO22,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
248423681,248423681,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DVY21|HPK13,DVY21|HPK13,DVY21|HPK13,,2,DVY21|HPK13,0,,,,DVY21|HPK13,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
248423687,248423687,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DVY11|HPK23,DVY11|HPK23,DVY11|HPK23,,2,DVY11|HPK23,0,,,,DVY11|HPK23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
248425007,LV ISOLS PO-1807966 OS 1 ASHMORE AVE,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MC12|MC23,,,,0,,0,,,,MC12|MC23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
248425025,LV ISOL PO-1807214 OS 15 ALBERT ST,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MC12|MC21,,,,0,,0,,,,MC12|MC21,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
248840717,LV ISOL PO-1317433 OS 73 SPRAY STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,RBD13|RBD24,,,,0,,0,,,,RBD13|RBD24,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
249265176,LV ISOLS PO-2328317 OS 1270 GLEN HUNTLY,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CFD15|CFD26,,,,0,,0,,,,CFD15|CFD26,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
249271660,LV BRIDGE PO-7013614 OS 6 IRVINE STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,RWT12|RWT23,,,,0,,0,,,,RWT12|RWT23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
249272160,LV BRIDGE PO-7001203 OS 58 BROUGHTON ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,SH32|SH34,,,,0,,0,,,,SH32|SH34,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
249272172,LV ISOL PO-7001259 OS 18 SHEPHERD ST,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,SH32|SH34,,,,0,,0,,,,SH32|SH34,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
249282363,LV ISOL PO-1807661 O/S 5 MCDONALD STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MC12|MC21,,,,0,,0,,,,MC12|MC21,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
249283266,LV ISOLS PO-2305183 OS 1 MORES STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EW8|EW9,,,,0,,0,,,,EW8|EW9,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
249292676,LV ISOL PO-2312771 OS 4 PARSLOW ST,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,K31|K35,,,,0,,0,,,,K31|K35,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
249294565,LV ISOLS PO-1809409 OS 23 PRINCE ST,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MR12|MR13,,,,0,,0,,,,MR12|MR13,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
249718304,LV BRIDGES PO-3309060 OS 300D FRANKSTON-DANDENONG RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,FTN23|FTN24,,,,0,,0,,,,FTN23|FTN24,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
249938082,249938082,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,HT32|HT35,HT32|HT35,HT32|HT35,,2,HT32|HT35,0,,,,HT32|HT35,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
250157665,LV ISOL PO-0632384 OS 152 LIGHTWOOD RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NP16|NP25,,,,0,,0,,,,NP16|NP25,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
250158882,LV ISOL OS 266-268 BLACKBURN RD (FACADE MOUNTED KRONE BOX),switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DC10|DC3,,,,0,,0,,,,DC10|DC3,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
250171408,250171408,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,LWN22|LWN35,LWN22|LWN35,LWN22|LWN35,,2,LWN22|LWN35,0,,,,LWN22|LWN35,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
250171437,250171437,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,FSH31|FSH33,FSH31|FSH33,FSH31|FSH33,,2,FSH31|FSH33,0,,,,FSH31|FSH33,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
250172633,250172633,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DC1|DC2,DC1|DC2,DC1|DC2,,2,DC1|DC2,0,,,,DC1|DC2,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
250602037,LV ISOLS PO-2335079 OS 417 HAWTHORN RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CFD13|EL23,,,,0,,0,,,,CFD13|EL23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
250607890,LV ISOLS PO-7038596 OS 22 SWEETLAND RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BH12|BH23,,,,0,,0,,,,BH12|BH23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
250610566,LV ISOLS PO-0619699 OPP 221 GLADSTONE RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,LD4|LD6,,,,0,,0,,,,LD4|LD6,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
251238994,LV ISOL PO-7027453 OS 31 ESDALE ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NW11|NW21,,,,0,,0,,,,NW11|NW21,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
252011290,LV ISOLS PO-0630308 OS 369-385 SPRING ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NP12|NP14,,,,0,,0,,,,NP12|NP14,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
252490188,LV BRIDGE PO-2335197 OS 362A CARLISLE ST (EAST CCT),switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BC11|BC22,,,,0,,0,,,,BC11|BC22,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
252734702,LV ISOLS PO-2304226 OS 326 BAMBRA RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BT15|CFD13,,,,0,,0,,,,BT15|CFD13,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
252759345,LV ISOL PO-3319001 OS 650R FRANKSTON-DANDENONG ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CRM14|DVY24,,,,0,,0,,,,CRM14|DVY24,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
252806661,LV BRIDGES PO-7027400 OS 21 FORSTER ST,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,RWT12|RWT23,,,,0,,0,,,,RWT12|RWT23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
253248671,LV ISOLS PO-1318508 OS 44 OCEAN RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,STO14|STO21,,,,0,,0,,,,STO14|STO21,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
253250936,LV ISOL PO-??? OS 62-66 OCEAN BEACH ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,STO13|STO22,,,,0,,0,,,,STO13|STO22,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
253251011,LV ISOL PO-0628396 OS 11 NICHOLAS STREET,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NP14|NP34,,,,0,,0,,,,NP14|NP34,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
253478481,LV ISOL PO-0612964 IN FLORENCE AV OS 23 GARDINER RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NO31|NO6,,,,0,,0,,,,NO31|NO6,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
253478501,LV ISOLS PO-0600314 OS 3 GARDINER RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NO3|NO6,,,,0,,0,,,,NO3|NO6,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
253480259,LV ISOLS PO-1819375 OPP 462-470 BLUFF RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,SR24|SR35,,,,0,,0,,,,SR24|SR35,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
253491380,LV ISOL PO-7005335 OS 94 PARER ST,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BW22|BW32,,,,0,,0,,,,BW22|BW32,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
254733352,LV ISOLS PO-1815738 OS 30 HILLSTON RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MR24|SR24,,,,0,,0,,,,MR24|SR24,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
255171780,255171780,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DMA12|DMA24,DMA12|DMA24,DMA12|DMA24,,2,DMA12|DMA24,0,,,,DMA12|DMA24,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
256272678,LV BRIDGE PO-3571178 OS 152 MIDDLEBOROUGH ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BH22|EB24,,,,0,,0,,,,BH22|EB24,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
257627543,LV ISOL PO-1802266 OS 98 BRADY ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,HT32|HT35,,,,0,,0,,,,HT32|HT35,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
257630433,LV ISOLS PO-0637696 1612-1624 CENTRE RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,SV21|SV32,,,,0,,0,,,,SV21|SV32,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
257846761,LV ISOLS PO-0614015 OS 580 SPRINGVALE RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,GW4|MGE22,,,,0,,0,,,,GW4|MGE22,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
257847443,LV BRIDGES PO-1303776 OS 39-41 WHITE CLIFFS RD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,STO14|STO23,,,,0,,0,,,,STO14|STO23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
257849431,LV ISOLS PO-8806206 OS 8 LANTANA ST,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,SVW42|SVW54,,,,0,,0,,,,SVW42|SVW54,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
258070555,LV ISOLS PO-2317067 OS 35 SCOTT GR,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,K21|K27,,,,0,,0,,,,K21|K27,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
258073316,LV ISOL PO-7048415 OS 3 BALMORAL CR,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,SH22|SH32,,,,0,,0,,,,SH22|SH32,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
50586110,50586110,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,GW5|SVW41,GW5|SVW41,GW5|SVW41,,2,GW5|SVW41,0,,,,GW5|SVW41,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
50586675,50586675,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,GW11|GW8,GW11|GW8,GW11|GW8,,2,GW11|GW8,0,,,,GW11|GW8,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
50586846,50586846,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EB32|GW8,EB32|GW8,EB32|GW8,,2,EB32|GW8,0,,,,EB32|GW8,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
50616518,50616518,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,HGS21|HGS31,HGS21|HGS31,HGS21|HGS31,,2,HGS21|HGS31,0,,,,HGS21|HGS31,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
50616535,50616535,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,HGS31|HGS32,HGS31|HGS32,HGS31|HGS32,,2,HGS31|HGS32,0,,,,HGS31|HGS32,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
50627809,50627809,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,GW7|MGE34,GW7|MGE34,GW7|MGE34,,2,GW7|MGE34,0,,,,GW7|MGE34,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
50627953,50627953,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,GW2|GW7,GW2|GW7,GW2|GW7,,2,GW2|GW7,0,,,,GW2|GW7,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
50629178,50629178,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DVY24|FTN23,DVY24|FTN23,DVY24|FTN23,,2,DVY24|FTN23,0,,,,DVY24|FTN23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
50629211,50629211,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CRM14|FTN23,CRM14|FTN23,CRM14|FTN23,,2,CRM14|FTN23,0,,,,CRM14|FTN23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
50629928,50629928,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MGE23|MGE34,MGE23|MGE34,MGE23|MGE34,,2,MGE23|MGE34,0,,,,MGE23|MGE34,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
50630355,50630355,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EB32|GW2,EB32|GW2,EB32|GW2,,2,EB32|GW2,0,,,,EB32|GW2,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
50635857,50635857,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,HGS21|HGS31,HGS21|HGS31,HGS21|HGS31,,2,HGS21|HGS31,0,,,,HGS21|HGS31,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
50636655,50636655,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DSH23|DSH31,DSH23|DSH31,DSH23|DSH31,,2,DSH23|DSH31,0,,,,DSH23|DSH31,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
50639554,50639554,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,SV34|SVW42,SV34|SVW42,SV34|SVW42,,2,SV34|SVW42,0,,,,SV34|SVW42,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
50639795,50639795,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,SVW54|SVW56,SVW54|SVW56,SVW54|SVW56,,2,SVW54|SVW56,0,,,,SVW54|SVW56,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
50643289,50643289,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,SVW41|SVW56,SVW41|SVW56,SVW41|SVW56,,2,SVW41|SVW56,0,,,,SVW41|SVW56,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
50643378,50643378,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,SV23|SVW41,SV23|SVW41,SV23|SVW41,,2,SV23|SVW41,0,,,,SV23|SVW41,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
50645729,50645729,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CRM23|MC15,CRM23|MC15,CRM23|MC15,,2,CRM23|MC15,0,,,,CRM23|MC15,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
50646330,50646330,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MC14|MC32,MC14|MC32,MC14|MC32,,2,MC14|MC32,0,,,,MC14|MC32,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
50646417,50646417,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MC32|SS14,MC32|SS14,MC32|SS14,,2,MC32|SS14,0,,,,MC32|SS14,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
50646508,50646508,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CDA22|SS24,CDA22|SS24,CDA22|SS24,,2,CDA22|SS24,0,,,,CDA22|SS24,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
50656716,50656716,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,HGS21|HGS31,HGS21|HGS31,HGS21|HGS31,,2,HGS21|HGS31,0,,,,HGS21|HGS31,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
50656882,50656882,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,HGS22|MTN22,HGS22|MTN22,HGS22|MTN22,,2,HGS22|MTN22,0,,,,HGS22|MTN22,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
50669356,50669356,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DN25|DSH32,DN25|DSH32,DN25|DSH32,,2,DN25|DSH32,0,,,,DN25|DSH32,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
50674075,50674075,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,GW10|GW3,GW10|GW3,GW10|GW3,,2,GW10|GW3,0,,,,GW10|GW3,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
50674111,50674111,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EB12|GW3,EB12|GW3,EB12|GW3,,2,EB12|GW3,0,,,,EB12|GW3,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
50674147,50674147,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,GW3|GW8,GW3|GW8,GW3|GW8,,2,GW3|GW8,0,,,,GW3|GW8,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
50674243,50674243,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EB12|GW8,EB12|GW8,EB12|GW8,,2,EB12|GW8,0,,,,EB12|GW8,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
50676084,50676084,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NP12|NP23,NP12|NP23,NP12|NP23,,2,NP12|NP23,0,,,,NP12|NP23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
50676678,50676678,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,SV23|SVW45,SV23|SVW45,SV23|SVW45,,2,SV23|SVW45,0,,,,SV23|SVW45,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
50678807,50678807,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CRM23|MC12,CRM23|MC12,CRM23|MC12,,2,CRM23|MC12,0,,,,CRM23|MC12,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
50680080,50680080,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NO31|SV34,NO31|SV34,NO31|SV34,,2,NO31|SV34,0,,,,NO31|SV34,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
50788632,50788632,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,STO13|STO21,STO13|STO21,STO13|STO21,,2,STO13|STO21,0,,,,STO13|STO21,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
50793886,50793886,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,STO22|STO23,STO22|STO23,STO22|STO23,,2,STO22|STO23,0,,,,STO22|STO23,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
50794572,50794572,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,STO14|STO21,STO14|STO21,STO14|STO21,,2,STO14|STO21,0,,,,STO14|STO21,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
50795456,50795456,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,STO14|STO21,STO14|STO21,STO14|STO21,,2,STO14|STO21,0,,,,STO14|STO21,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
50796531,50796531,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,STO14|STO21,STO14|STO21,STO14|STO21,,2,STO14|STO21,0,,,,STO14|STO21,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
51035943,51035943,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DVY22|DVY32,DVY22|DVY32,DVY22|DVY32,,2,DVY22|DVY32,0,,,,DVY22|DVY32,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
51036254,51036254,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DN2|DN25,DN2|DN25,DN2|DN25,,2,DN2|DN25,0,,,,DN2|DN25,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
51038552,51038552,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DN25|DN9,DN25|DN9,DN25|DN9,,2,DN25|DN9,0,,,,DN25|DN9,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
61762795,LV ISOL PO-2302848 OS 71 LUMEAH ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EL25|EL32,,,,0,,0,,,,EL25|EL32,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
61762845,LV ISOL PO-2302533 OS HOWITT ROAD,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EL25|EL32,,,,0,,0,,,,EL25|EL32,2,2,true,true,true,full-network,full-network (feeders),2026-04-22T23:07:30Z
